Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
Fabian Johnson,1248,USA,"MF,DF",M'Gladbach,Bundesliga,31,1987,6,3,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,6,10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,,,,,,,,,,,,,,,,,84.0,113.0,74.3,1185.0,397.0,48.0,58.0,82.8,26.0,34.0,76.5,6.0,8.0,75.0,0.0,0.6,0.2,-0.6,2.0,9.0,2.0,0.0,10.0,113,98,14,0,0,0,2,14,0,0,0,0,84,1,4,3,1.0,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,5.0,3.0,2.0,2.0,1.0,2.0,4.0,50.0,2.0,4.0,1.0,3.0,2.0,7.0,3.0,0.0,135.0,4.0,25.0,71.0,40.0,4.0,135.0,2.0,1.0,50.0,1.0,50.0,67.0,284.0,185.0,6.0,1.0,1.0,4.0,5.0,80.0,14.0,45.0,8.9,3.0,80.0,0.0,3.0,11.0,6.0,1.83,5.0,4.0,1.0,0.33,-0.47,5.4,5.3,0.1,0.02,-0.81,0.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,15.0,1.0,1.0,50.0,,,,,,,,,,,,,,,
Curtis Jones,1249,ENG,MF,Liverpool,Premier League,18,2001,6,1,126,1.4,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,4,9,7,0.71,0.0,0.71,0.71,0.71,0.32,0.0,0.32,0.32,0.32,1.4,1.0,6.0,2.0,33.3,4.29,1.43,0.17,0.5,17.4,0.0,0.0,0.0,0.07,0.6,0.6,107.0,123.0,87.0,1491.0,355.0,58.0,65.0,89.2,36.0,41.0,87.8,5.0,6.0,83.3,0.0,0.0,0.1,0.0,0.0,11.0,1.0,0.0,9.0,123,123,0,0,0,2,0,0,0,0,0,0,107,0,1,3,2.14,2,0,0,0,0,1,1,0.71,1,0,0,0,0,0,4.0,4.0,0.0,1.0,3.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,2.0,6.0,1.0,0.0,140.0,0.0,20.0,71.0,50.0,7.0,140.0,4.0,3.0,75.0,1.0,25.0,102.0,454.0,232.0,4.0,5.0,1.0,2.0,4.0,111.0,7.0,21.0,3.7,1.0,68.0,0.0,5.0,12.0,10.0,2.67,4.0,1.0,3.0,2.14,0.8,2.6,0.5,2.1,1.49,0.7,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,14.0,2.0,3.0,40.0,,,,,,,,,,,,,,,
Phil Jones,1250,ENG,DF,Manchester Utd,Premier League,27,1992,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,1.5,0.0,2.0,1.0,50.0,1.33,0.67,0.0,0.0,10.5,0.0,0.0,0.0,0.07,-0.1,-0.1,82.0,99.0,82.8,1324.0,458.0,40.0,46.0,87.0,38.0,44.0,86.4,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,99,97,2,1,0,0,1,1,0,0,0,0,82,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,2.0,4.0,9.0,1.0,122.0,9.0,57.0,56.0,10.0,3.0,122.0,1.0,1.0,100.0,0.0,0.0,53.0,331.0,222.0,2.0,1.0,0.0,2.0,0.0,66.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,11.0,13.0,6.0,68.4,,,,,,,,,,,,,,,
Frenkie de Jong,1251,NED,MF,Barcelona,La Liga,22,1997,29,24,2115,23.5,2,2,4,2,0,0,3,1,1.3,1.3,2.4,3.7,77,146,82,0.09,0.09,0.17,0.09,0.17,0.06,0.1,0.16,0.06,0.16,23.5,2.0,4.0,4.0,100.0,0.17,0.17,0.5,0.5,12.0,0.0,0.0,0.0,0.32,0.7,0.7,1519.0,1660.0,91.5,22524.0,5475.0,881.0,940.0,93.7,462.0,493.0,93.7,102.0,114.0,89.5,2.0,2.4,2.7,-0.4,25.0,157.0,19.0,0.0,146.0,1660,1629,26,9,6,8,3,16,1,0,0,0,1519,5,19,52,2.21,48,0,1,0,2,1,9,0.38,8,0,0,0,1,0,26.0,19.0,7.0,12.0,7.0,7.0,22.0,31.8,15.0,17.0,7.0,10.0,21.0,47.0,9.0,0.0,1809.0,31.0,305.0,1042.0,489.0,35.0,1809.0,57.0,46.0,80.7,11.0,19.3,1294.0,7746.0,4083.0,77.0,74.0,6.0,30.0,29.0,1517.0,82.0,73.0,61.8,24.0,83.0,14.0,5.0,23.0,1.0,2.1,52.0,26.0,26.0,1.11,-0.41,41.2,25.3,16.0,0.68,-0.15,1.0,23.0,31.0,1.0,3.0,21.0,19.0,0.0,0.0,0.0,139.0,14.0,19.0,42.4,,,,,,,,,,,,,,,
Luuk de Jong,1252,NED,FW,Sevilla,La Liga,28,1990,35,24,2059,22.9,6,1,7,6,0,0,2,0,9.5,9.5,3.3,12.8,15,42,109,0.26,0.04,0.31,0.26,0.31,0.42,0.14,0.56,0.42,0.56,22.9,6.0,57.0,24.0,42.1,2.49,1.05,0.11,0.25,10.7,0.0,0.0,0.0,0.17,-3.5,-3.5,367.0,539.0,68.1,4691.0,833.0,218.0,296.0,73.6,89.0,137.0,65.0,18.0,24.0,75.0,1.0,3.3,1.8,-2.3,22.0,22.0,8.0,1.0,42.0,539,495,36,0,0,1,3,0,0,0,0,0,367,8,10,42,1.84,31,0,2,7,1,1,6,0.26,2,0,1,2,1,0,21.0,10.0,4.0,8.0,9.0,6.0,17.0,35.3,11.0,12.0,1.0,11.0,7.0,28.0,22.0,0.0,774.0,24.0,74.0,377.0,327.0,124.0,774.0,16.0,8.0,50.0,8.0,50.0,321.0,1197.0,458.0,15.0,11.0,7.0,47.0,20.0,563.0,109.0,59.0,60.2,24.0,78.0,11.0,11.0,17.0,3.0,1.94,36.0,18.0,18.0,0.79,0.65,34.6,20.1,14.5,0.64,0.46,0.0,29.0,37.0,14.0,3.0,7.0,10.0,1.0,0.0,0.0,60.0,142.0,114.0,55.5,,,,,,,,,,,,,,,
Jony,1253,ESP,"DF,FW",Lazio,Serie A,28,1991,24,14,1177,13.1,0,1,1,0,0,0,4,0,0.3,0.3,1.8,2.2,33,28,110,0.0,0.08,0.08,0.0,0.08,0.03,0.14,0.17,0.03,0.17,13.1,0.0,11.0,1.0,9.1,0.84,0.08,0.0,0.0,25.0,1.0,0.0,0.0,0.03,-0.3,-0.3,427.0,636.0,67.1,8042.0,2508.0,197.0,230.0,85.7,133.0,195.0,68.2,80.0,157.0,51.0,1.0,1.8,1.6,-0.8,18.0,19.0,26.0,18.0,28.0,636,496,138,13,1,7,128,97,28,10,13,0,427,2,25,32,2.45,21,10,0,1,0,0,4,0.31,4,0,0,0,0,0,13.0,9.0,7.0,4.0,2.0,5.0,23.0,21.7,18.0,11.0,2.0,9.0,14.0,27.0,17.0,0.0,761.0,19.0,155.0,270.0,343.0,18.0,761.0,23.0,10.0,43.5,13.0,56.5,357.0,2020.0,1044.0,33.0,20.0,9.0,22.0,6.0,461.0,110.0,49.0,34.4,14.0,68.0,4.0,10.0,22.0,12.0,2.04,21.0,15.0,6.0,0.46,-0.79,21.0,16.3,4.7,0.36,-0.13,0.0,12.0,15.0,4.0,128.0,14.0,9.0,0.0,0.0,0.0,68.0,3.0,11.0,21.4,,,,,,,,,,,,,,,
Joan Jordan,1254,ESP,MF,Sevilla,La Liga,25,1994,34,27,2254,25.0,2,2,4,2,0,0,7,0,1.9,1.9,3.4,5.3,40,184,82,0.08,0.08,0.16,0.08,0.16,0.08,0.13,0.21,0.08,0.21,25.0,2.0,29.0,7.0,24.1,1.16,0.28,0.07,0.29,23.0,8.0,0.0,0.0,0.07,0.1,0.1,1482.0,1759.0,84.3,26468.0,6433.0,711.0,783.0,90.8,492.0,569.0,86.5,210.0,278.0,75.5,2.0,3.4,2.8,-1.4,36.0,152.0,21.0,8.0,184.0,1759,1622,132,60,0,55,88,7,60,12,25,3,1482,5,21,88,3.51,56,20,4,3,5,0,8,0.32,5,2,0,0,1,0,64.0,34.0,27.0,31.0,6.0,21.0,76.0,27.6,55.0,25.0,5.0,20.0,26.0,90.0,20.0,4.0,1998.0,40.0,332.0,1127.0,556.0,38.0,1998.0,54.0,40.0,74.1,14.0,25.9,1125.0,5212.0,2335.0,40.0,40.0,6.0,36.0,21.0,1416.0,82.0,66.0,65.9,27.0,76.0,10.0,7.0,30.0,0.0,1.85,30.0,15.0,15.0,0.6,0.21,33.9,20.6,13.3,0.53,0.23,0.0,64.0,37.0,2.0,88.0,26.0,34.0,1.0,0.0,0.0,190.0,34.0,28.0,54.8,,,,,,,,,,,,,,,
Bruno Jordao,1255,POR,FW,Wolves,Premier League,20,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorginho,1256,ITA,MF,Chelsea,Premier League,27,1991,31,27,2379,26.4,4,2,6,1,3,3,10,0,3.2,0.9,2.8,3.7,24,218,29,0.15,0.08,0.23,0.04,0.11,0.12,0.11,0.23,0.03,0.14,26.4,4.0,9.0,1.0,11.1,0.34,0.04,0.11,1.0,24.7,0.0,3.0,3.0,0.1,0.8,0.1,2000.0,2277.0,87.8,32957.0,9262.0,990.0,1069.0,92.6,740.0,833.0,88.8,190.0,253.0,75.1,2.0,2.8,2.4,-0.8,23.0,248.0,27.0,1.0,218.0,2277,2219,52,48,16,18,10,4,0,0,0,0,2000,6,20,81,3.06,74,0,0,1,3,3,8,0.3,6,0,0,0,1,1,66.0,40.0,24.0,34.0,8.0,35.0,91.0,38.5,56.0,30.0,5.0,25.0,64.0,130.0,27.0,2.0,2531.0,79.0,527.0,1663.0,356.0,10.0,2528.0,21.0,13.0,61.9,8.0,38.1,1580.0,6854.0,3243.0,24.0,34.0,2.0,19.0,22.0,1832.0,29.0,77.0,69.6,27.0,85.0,19.0,4.0,23.0,4.0,1.65,45.0,40.0,5.0,0.19,-0.68,48.0,27.0,21.0,0.79,-0.04,0.0,27.0,30.0,0.0,10.0,64.0,40.0,0.0,1.0,0.0,247.0,14.0,38.0,26.9,,,,,,,,,,,,,,,
Jesse Joronen,1257,FIN,GK,Brescia,Serie A,26,1993,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,586.0,855.0,68.5,17057.0,12351.0,120.0,120.0,100.0,258.0,263.0,98.1,205.0,466.0,44.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,855,437,417,142,0,0,0,0,0,0,0,0,586,1,2,4,0.14,3,1,0,0,0,0,1,0.03,0,1,0,0,0,0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,6.0,9.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,18.0,7.0,1.0,87.5,59.0,2.03,181.0,124.0,72.4,5.0,6.0,18.0,5.0,17.2,10.0,9.0,1.0,0.0,10.0
Willian Jose,1258,BRA,FW,Real Sociedad,La Liga,27,1991,37,24,2011,22.3,11,1,12,11,0,0,4,0,10.7,10.7,1.9,12.6,16,41,127,0.49,0.04,0.54,0.49,0.54,0.48,0.08,0.56,0.48,0.56,22.3,11.0,59.0,19.0,32.2,2.64,0.85,0.19,0.58,13.7,2.0,0.0,0.0,0.19,0.3,0.3,402.0,568.0,70.8,6044.0,1077.0,236.0,301.0,78.4,114.0,155.0,73.5,32.0,52.0,61.5,1.0,1.9,1.4,-0.9,19.0,30.0,15.0,0.0,41.0,568,520,45,1,4,9,8,0,0,0,0,0,402,3,25,47,2.11,37,0,2,6,2,0,3,0.13,1,0,1,1,0,0,5.0,2.0,0.0,4.0,1.0,2.0,8.0,25.0,6.0,10.0,4.0,6.0,1.0,6.0,16.0,0.0,739.0,20.0,55.0,369.0,322.0,87.0,739.0,14.0,7.0,50.0,7.0,50.0,457.0,1841.0,546.0,16.0,16.0,5.0,40.0,26.0,570.0,127.0,54.0,58.8,24.0,72.0,5.0,13.0,22.0,0.0,1.43,32.0,28.0,4.0,0.18,-0.08,27.4,25.1,2.3,0.1,-0.12,0.0,27.0,25.0,15.0,8.0,1.0,2.0,0.0,0.0,0.0,54.0,41.0,33.0,55.4,,,,,,,,,,,,,,,
Joselu,1259,ESP,FW,Alavés,La Liga,29,1990,36,31,2782,30.9,11,2,13,10,1,1,6,0,11.7,11.0,2.0,13.0,13,79,117,0.36,0.06,0.42,0.32,0.39,0.38,0.06,0.44,0.36,0.42,30.9,11.0,86.0,29.0,33.7,2.78,0.94,0.12,0.34,13.9,2.0,1.0,1.0,0.14,-0.7,-1.0,506.0,987.0,51.3,7223.0,1920.0,294.0,527.0,55.8,129.0,273.0,47.3,41.0,76.0,53.9,2.0,2.0,1.1,0.0,15.0,61.0,13.0,1.0,79.0,987,958,16,0,0,8,4,3,0,0,0,0,506,13,16,67,2.17,40,0,0,13,13,1,13,0.42,6,0,0,5,2,0,26.0,17.0,4.0,12.0,10.0,4.0,32.0,12.5,28.0,36.0,5.0,31.0,13.0,39.0,46.0,0.0,1387.0,50.0,134.0,760.0,501.0,130.0,1386.0,34.0,13.0,38.2,21.0,61.8,708.0,2113.0,639.0,13.0,18.0,5.0,90.0,43.0,1083.0,117.0,77.0,81.3,31.0,85.0,21.0,5.0,27.0,1.0,1.08,31.0,47.0,-16.0,-0.52,0.75,36.1,45.6,-9.5,-0.31,0.96,0.0,51.0,58.0,6.0,4.0,13.0,17.0,1.0,0.0,0.0,100.0,307.0,156.0,66.3,,,,,,,,,,,,,,,
Jota,1260,ESP,"FW,MF",Aston Villa,Premier League,28,1991,10,4,335,3.7,0,1,1,0,0,0,0,0,0.3,0.3,0.6,0.9,10,14,23,0.0,0.27,0.27,0.0,0.27,0.08,0.15,0.23,0.08,0.23,3.7,0.0,6.0,1.0,16.7,1.61,0.27,0.0,0.0,18.9,0.0,0.0,0.0,0.05,-0.3,-0.3,75.0,98.0,76.5,1213.0,475.0,43.0,48.0,89.6,22.0,33.0,66.7,9.0,12.0,75.0,1.0,0.6,0.6,0.4,4.0,11.0,6.0,0.0,14.0,98,92,5,2,2,0,2,2,1,1,0,0,75,1,3,9,2.42,8,0,0,0,1,0,1,0.27,1,0,0,0,0,0,3.0,1.0,2.0,0.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,3.0,6.0,6.0,0.0,136.0,8.0,28.0,53.0,58.0,8.0,136.0,8.0,7.0,87.5,1.0,12.5,98.0,746.0,379.0,10.0,10.0,2.0,7.0,13.0,95.0,23.0,34.0,9.8,4.0,61.0,0.0,6.0,15.0,11.0,0.7,1.0,5.0,-4.0,-1.07,-0.43,3.2,5.7,-2.5,-0.66,-0.04,0.0,6.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,26.0,1.0,2.0,33.3,,,,,,,,,,,,,,,
Diogo Jota,1261,POR,FW,Wolves,Premier League,22,1996,34,27,2284,25.4,7,1,8,7,0,0,4,0,11.5,11.5,2.7,14.2,131,68,200,0.28,0.04,0.32,0.28,0.32,0.45,0.11,0.56,0.45,0.56,25.4,7.0,69.0,26.0,37.7,2.72,1.02,0.1,0.27,14.2,0.0,0.0,0.0,0.17,-4.5,-4.5,682.0,886.0,77.0,9768.0,1810.0,377.0,444.0,84.9,212.0,262.0,80.9,39.0,54.0,72.2,1.0,2.7,1.9,-1.7,29.0,41.0,20.0,4.0,68.0,886,828,52,0,4,10,38,2,0,0,0,0,682,6,27,102,4.02,56,0,15,13,17,1,7,0.28,5,0,0,1,1,0,28.0,15.0,16.0,10.0,2.0,12.0,48.0,25.0,36.0,17.0,0.0,17.0,9.0,37.0,10.0,2.0,1256.0,9.0,106.0,589.0,592.0,146.0,1256.0,133.0,66.0,49.6,67.0,50.4,785.0,6181.0,3569.0,131.0,93.0,51.0,80.0,57.0,963.0,200.0,67.0,66.8,27.0,78.0,6.0,7.0,26.0,0.0,1.44,26.0,28.0,-2.0,-0.08,-1.11,33.1,25.4,7.7,0.3,-0.36,0.0,42.0,61.0,3.0,38.0,9.0,15.0,0.0,0.0,0.0,123.0,28.0,52.0,35.0,,,,,,,,,,,,,,,
Vukasin Jovanovic,1262,SRB,DF,Bordeaux,Ligue 1,23,1996,9,5,573,6.4,0,1,1,0,0,0,4,0,0.0,0.0,0.3,0.3,4,27,0,0.0,0.16,0.16,0.0,0.16,0.0,0.04,0.04,0.0,0.04,,,,,,,,,,,,,,,,,409.0,462.0,88.5,7637.0,2769.0,152.0,163.0,93.3,207.0,222.0,93.2,43.0,66.0,65.2,1.0,0.3,0.4,0.7,3.0,20.0,1.0,0.0,27.0,462,446,16,7,0,3,0,9,0,0,0,0,409,0,1,7,1.1,6,0,0,0,0,1,2,0.31,1,0,0,0,0,1,18.0,11.0,12.0,6.0,0.0,14.0,21.0,66.7,7.0,5.0,3.0,2.0,15.0,33.0,15.0,0.0,527.0,32.0,199.0,325.0,4.0,1.0,527.0,2.0,0.0,0.0,2.0,100.0,358.0,1629.0,1000.0,4.0,2.0,0.0,4.0,3.0,368.0,0.0,64.0,22.7,5.0,82.0,4.0,4.0,41.0,9.0,1.44,11.0,9.0,2.0,0.31,0.13,7.8,7.7,0.2,0.03,0.34,0.0,9.0,8.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,44.0,9.0,7.0,56.3,,,,,,,,,,,,,,,
Dejan Joveljic,1263,SRB,FW,Eint Frankfurt,Bundesliga,19,1999,4,2,150,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,22.0,28.0,78.6,238.0,15.0,15.0,18.0,83.3,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,25,3,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,35.0,1.0,3.0,15.0,18.0,3.0,35.0,1.0,1.0,100.0,0.0,0.0,15.0,68.0,4.0,0.0,0.0,0.0,1.0,4.0,28.0,11.0,38.0,4.9,2.0,68.0,1.0,2.0,8.0,12.0,1.0,2.0,4.0,-2.0,-1.2,-1.23,1.8,2.3,-0.5,-0.3,-0.61,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,20.0,,,,,,,,,,,,,,,
Stevan Jovetic,1264,MNE,"FW,MF",Monaco,Ligue 1,29,1989,9,5,473,5.3,2,0,2,2,0,0,2,1,1.3,1.3,0.4,1.7,18,26,44,0.38,0.0,0.38,0.38,0.38,0.26,0.07,0.33,0.26,0.33,5.3,2.0,22.0,8.0,36.4,4.19,1.52,0.09,0.25,21.3,2.0,0.0,0.0,0.06,0.7,0.7,132.0,208.0,63.5,1952.0,636.0,76.0,102.0,74.5,37.0,61.0,60.7,12.0,24.0,50.0,0.0,0.4,0.6,-0.4,6.0,13.0,6.0,1.0,26.0,208,198,10,0,1,2,6,4,0,0,0,0,132,0,4,18,3.42,11,0,4,1,2,0,1,0.19,1,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,266.0,3.0,24.0,115.0,131.0,24.0,266.0,20.0,13.0,65.0,7.0,35.0,162.0,952.0,506.0,18.0,17.0,5.0,10.0,7.0,208.0,44.0,53.0,18.8,5.0,79.0,0.0,4.0,19.0,0.0,1.22,6.0,6.0,0.0,0.0,0.0,7.0,5.1,1.9,0.37,0.19,0.0,10.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,15.0,8.0,8.0,50.0,,,,,,,,,,,,,,,
Luka Jovic,1265,SRB,FW,Real Madrid,La Liga,21,1997,17,4,430,4.8,2,1,3,2,0,0,2,0,2.4,2.4,1.4,3.8,4,13,27,0.42,0.21,0.63,0.42,0.63,0.51,0.29,0.8,0.51,0.8,4.8,2.0,14.0,3.0,21.4,2.93,0.63,0.14,0.67,13.1,0.0,0.0,0.0,0.17,-0.4,-0.4,108.0,134.0,80.6,1515.0,214.0,63.0,75.0,84.0,35.0,46.0,76.1,5.0,7.0,71.4,1.0,1.4,0.4,-0.4,5.0,5.0,1.0,0.0,13.0,134,128,6,0,1,2,0,0,0,0,0,0,108,0,1,9,1.88,6,0,1,2,0,0,2,0.42,2,0,0,0,0,0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,176.0,1.0,7.0,96.0,76.0,16.0,176.0,9.0,5.0,55.6,4.0,44.4,102.0,381.0,145.0,4.0,6.0,0.0,8.0,4.0,141.0,27.0,25.0,12.6,4.0,71.0,1.0,13.0,11.0,10.0,2.0,9.0,5.0,4.0,0.84,-0.4,11.0,5.3,5.7,1.2,0.33,0.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,15.0,9.0,62.5,,,,,,,,,,,,,,,
Juanmi,1266,ESP,"FW,MF",Betis,La Liga,26,1993,8,2,264,2.9,1,0,1,1,0,0,2,1,1.5,1.5,0.1,1.6,3,2,13,0.34,0.0,0.34,0.34,0.34,0.52,0.02,0.54,0.52,0.54,2.9,1.0,7.0,3.0,42.9,2.39,1.02,0.14,0.33,14.7,0.0,0.0,0.0,0.22,-0.5,-0.5,42.0,56.0,75.0,511.0,93.0,29.0,33.0,87.9,6.0,8.0,75.0,3.0,6.0,50.0,0.0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,2.0,56,53,3,1,0,1,2,2,0,0,0,0,42,0,1,2,0.68,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,84.0,1.0,6.0,35.0,43.0,11.0,84.0,3.0,2.0,66.7,1.0,33.3,49.0,243.0,108.0,3.0,5.0,1.0,13.0,4.0,59.0,13.0,33.0,7.7,2.0,62.0,0.0,6.0,24.0,5.0,0.63,3.0,5.0,-2.0,-0.68,-0.4,4.0,5.3,-1.3,-0.45,-0.38,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,2.0,66.7,,,,,,,,,,,,,,,
