,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
729,Koffi Djidji,Torino,9.5,394,377,15,11,0,3,0,4,0,0,0,0,338,2,0
730,Alexander Djiku,Strasbourg,22.9,1233,1199,31,27,1,18,6,4,0,0,0,0,1056,3,6
731,Berat Djimsiti,Atalanta,30.9,1876,1763,111,57,0,20,3,54,0,0,0,0,1615,2,17
732,Nais Djouahra,Real Sociedad,0.3,23,23,0,0,0,0,5,0,0,0,0,0,14,0,1
733,Marko Dmitrovic,Eibar,35.0,1065,647,412,168,0,4,0,0,0,0,0,0,485,6,1
734,Matt Doherty,Wolves,31.5,1854,1518,333,3,1,11,45,330,0,0,0,0,1392,3,41
735,Kasper Dolberg,Nice,21.0,290,242,47,1,0,1,3,1,0,0,0,0,221,1,11
736,Keagan Dolly,Montpellier,1.6,75,69,6,2,1,0,4,1,3,3,0,0,60,0,3
737,Jaume Domenech,Valencia,14.7,461,277,184,52,0,0,0,0,0,0,0,0,304,0,0
738,Nicolas Dominguez,Bologna,7.8,407,376,29,18,2,3,5,10,0,0,0,0,337,2,8
739,Giulio Donati,Lecce,19.6,993,840,151,27,0,8,57,124,0,0,0,0,841,2,11
740,Ji Dong-won,Mainz 05,1.1,26,23,3,2,0,0,3,1,0,0,0,0,14,0,1
741,Anastasios Donis,Reims,6.8,122,113,9,0,0,0,23,3,1,0,1,0,66,0,8
742,Alfredo Donnarumma,Brescia,18.7,437,399,35,0,1,4,7,3,0,0,0,0,296,3,20
743,Gianluigi Donnarumma,Milan,35.6,1139,783,354,95,0,2,0,0,0,0,0,0,880,2,0
744,Gabriel Dos Santos,Lille,23.2,1510,1441,63,44,2,13,2,19,0,0,0,0,1236,6,6
745,Mathieu Dossevi,Toulouse,19.5,737,627,106,17,0,4,199,11,75,18,55,0,460,4,41
746,Bas Dost,Eint Frankfurt,16.4,460,446,13,0,1,3,1,0,0,0,0,0,271,1,8
747,Abdoulaye Doucoure,Watford,35.1,1712,1693,14,8,0,4,29,0,2,0,0,0,1320,5,47
748,Mamadou Doucoure,M'Gladbach,0.0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
749,Moussa Doumbia,Reims,19.1,689,646,41,14,6,6,46,8,18,4,7,1,532,2,16
750,Souleyman Doumbia,Angers,5.0,298,233,64,2,0,2,16,62,0,0,0,0,226,1,5
751,Souleyman Doumbia,Rennes,1.0,47,37,10,0,0,0,3,10,0,0,0,0,38,0,1
752,Tommy Doyle,Manchester City,0.2,20,19,1,1,0,0,0,0,0,0,0,0,20,0,0
754,Mohamed Drager,Paderborn 07,16.2,821,646,172,11,1,8,42,161,0,0,0,0,621,3,28
755,Aleksandar Dragovic,Leverkusen,11.4,956,908,47,11,0,15,1,36,0,0,0,0,847,1,10
756,Bartlomiej Dragowski,Fiorentina,31.0,900,594,304,83,0,3,0,0,0,0,0,0,645,2,1
757,Julian Draxler,Paris S-G,7.6,485,466,17,4,3,0,11,4,9,6,1,1,429,2,3
758,Dominick Drexler,Köln,17.6,667,618,47,13,3,1,48,30,4,1,3,0,483,2,18
759,Danny Drinkwater,Aston Villa,2.9,169,165,4,3,0,2,1,0,0,0,0,0,138,0,6
760,Danny Drinkwater,Burnley,0.6,24,20,4,1,0,0,0,0,0,0,0,0,14,0,0
761,Josip Drmic,Norwich City,7.2,165,152,13,0,0,0,3,2,0,0,0,0,125,0,3
762,Domingos Duarte,Granada,34.3,1278,1171,100,83,1,17,1,17,0,0,0,0,988,7,3
763,Leo Duarte,Milan,4.5,198,181,16,13,0,0,0,3,0,0,0,0,172,1,2
764,Oscar Duarte,Levante,5.4,239,225,12,12,0,3,0,0,0,0,0,0,196,2,1
765,Ruben Duarte,Alavés,29.6,1356,1010,343,34,0,2,64,306,3,0,2,0,912,3,27
766,Edgaras Dubickas,Lecce,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
767,Leo Dubois,Lyon,15.0,964,794,167,11,0,4,59,155,1,0,0,0,758,3,15
768,Martin Dubravka,Newcastle Utd,38.0,1097,596,493,152,0,4,0,1,0,0,0,0,609,8,2
769,Ondrej Duda,Norwich City,8.0,382,344,38,10,3,2,43,1,27,10,16,0,295,0,9
770,Ondrej Duda,Hertha BSC,5.0,187,166,18,13,1,1,7,2,3,0,2,0,144,3,6
771,Shane Duffy,Brighton,13.8,647,615,31,27,0,11,1,4,0,0,0,0,521,1,4
772,Haris Duljevic,Nîmes,5.8,157,144,13,1,2,2,11,2,1,0,1,0,108,0,4
773,Paul Dummett,Newcastle Utd,13.6,506,454,50,10,0,2,15,40,0,0,0,0,359,2,15
774,Alfred Duncan,Fiorentina,9.9,407,394,10,5,2,2,15,5,0,0,0,0,341,3,9
775,Alfred Duncan,Sassuolo,9.4,474,460,12,5,2,2,8,4,3,3,0,0,375,2,10
776,Lewis Dunk,Brighton,35.9,2298,2172,117,80,1,45,1,37,0,0,0,0,1991,9,4
777,Erik Durm,Eint Frankfurt,5.7,238,193,44,0,0,1,19,43,1,0,1,0,145,1,12
778,Riza Durmisi,Nice,1.8,99,80,19,2,0,1,9,12,5,2,3,0,80,0,2
780,Hugo Duro,Getafe,4.2,75,72,0,0,0,0,4,0,0,0,0,0,40,3,3
781,Jean-Kevin Duverne,Brest,13.1,863,839,22,19,2,12,0,3,0,0,0,0,725,2,7
782,Paulo Dybala,Juventus,23.9,1524,1357,157,27,11,26,109,14,74,28,34,0,1264,10,24
783,Edin Dzeko,Roma,31.7,793,754,35,2,6,11,19,0,3,1,0,0,543,4,25
784,Blerim Dzemaili,Bologna,7.8,353,329,23,21,2,8,4,2,0,0,0,0,289,1,5
785,Bruno Ecuele Manga,Dijon,28.0,1366,1307,57,52,0,6,2,5,0,0,0,0,1151,2,7
786,Simone Edera,Torino,4.4,131,115,16,5,0,3,12,5,6,3,3,0,94,0,8
787,Ederson,Manchester City,34.1,1082,892,186,46,2,2,0,1,0,0,0,0,949,4,0
788,John Egan,Sheffield Utd,35.4,1302,1270,28,22,0,20,2,6,0,0,0,0,1040,4,3
789,Johannes Eggestein,Werder Bremen,5.7,202,193,7,2,0,0,13,3,2,0,2,0,144,2,9
790,Maximilian Eggestein,Werder Bremen,31.7,1459,1372,77,26,3,6,22,51,0,0,0,0,1125,10,54
791,Kingsley Ehizibue,Köln,25.9,1128,898,228,13,0,3,72,215,0,0,0,0,829,2,34
792,Albin Ekdal,Sampdoria,26.5,1165,1092,69,63,2,1,9,6,0,0,0,0,991,4,12
793,Harvey Elliott,Liverpool,0.1,15,11,4,0,0,0,3,1,3,0,2,0,11,0,0
794,Elif Elmas,Napoli,12.6,676,661,10,4,0,4,3,5,0,0,0,0,612,5,5
795,Ilay Elmkies,Hoffenheim,0.0,4,4,0,0,1,0,0,0,0,0,0,0,3,0,0
796,Ahmed Elmohamady,Aston Villa,11.5,657,550,104,6,0,2,58,98,0,0,0,0,496,3,13
797,Aritz Elustondo,Real Sociedad,16.8,991,926,62,44,0,10,6,18,0,0,0,0,811,3,6
798,Nico Elvedi,M'Gladbach,29.1,1741,1680,58,57,0,5,1,1,0,0,0,0,1598,3,9
799,Rodrigo Ely,Alavés,23.6,893,853,38,37,0,8,2,0,0,0,0,0,671,2,6
800,Adri Embarba,Espanyol,15.2,436,365,66,22,2,7,110,5,39,22,11,0,239,5,17
801,Breel Embolo,M'Gladbach,17.2,384,358,19,1,4,0,3,0,0,0,0,0,288,7,15
802,Emerson,Betis,31.5,1615,1300,311,45,3,12,80,266,0,0,0,0,1265,4,54
803,Renaud Emond,Nantes,3.2,79,75,4,1,0,2,0,1,0,0,0,0,55,0,3
804,Alan Empereur,Hellas Verona,9.5,468,438,29,23,0,2,2,6,0,0,0,0,394,1,6
806,Youssef En-Nesyri,Leganés,15.4,270,255,15,0,0,3,9,6,0,0,0,0,153,0,8
807,Youssef En-Nesyri,Sevilla,8.8,156,140,13,0,0,0,6,1,0,0,0,0,96,3,8
808,Bjorn Engels,Aston Villa,16.1,653,627,24,22,0,6,2,2,0,0,0,0,548,2,2
809,Sergi Enrich,Eibar,20.7,540,511,28,0,1,3,8,1,0,0,0,0,370,1,11
810,Javier Eraso,Leganés,9.1,282,249,32,7,0,1,34,1,17,3,12,0,209,1,7
811,Christian Eriksen,Tottenham,12.2,761,673,84,23,5,5,72,11,47,19,20,0,563,4,13
812,Christian Eriksen,Inter,7.8,473,412,61,16,1,4,59,2,42,19,15,1,353,0,14
813,Gonzalo Escalante,Eibar,18.6,666,641,18,7,0,4,16,10,1,1,0,0,447,7,17
814,Aaron Escandell,Granada,3.0,126,89,37,11,0,1,0,0,0,0,0,0,73,0,0
815,Sergio Escudero,Sevilla,8.6,582,480,97,14,0,5,17,83,0,0,0,0,461,5,5
816,Bernardo Espinosa,Espanyol,25.1,1122,1078,37,35,0,8,1,2,0,0,0,0,827,7,7
817,Sebastiano Esposito,Inter,2.2,67,58,9,1,1,0,7,1,6,6,0,0,41,0,3
818,Vicente Esquerdo,Valencia,0.2,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
819,Alexander Esswein,Hertha BSC,2.4,85,79,6,1,0,1,6,5,0,0,0,0,53,0,5
820,Pervis Estupinan,Osasuna,33.1,1831,1424,397,15,1,20,162,380,2,0,0,0,1311,10,54
821,Oghenekaro Etebo,Getafe,6.4,218,212,3,2,1,5,14,1,0,0,0,0,127,3,8
822,Benat Etxebarria,Athletic Club,4.4,199,168,31,11,0,2,20,0,16,5,10,0,162,0,1
823,Xabier Etxeita,Getafe,16.1,439,419,19,19,0,6,0,0,0,0,0,0,237,1,7
824,Antony Evans,Paderborn 07,1.7,65,51,14,3,0,2,16,1,10,6,4,0,41,0,0
825,Jonny Evans,Leicester City,37.6,2518,2430,85,69,1,17,8,16,0,0,0,0,2178,3,7
826,Edu Exposito,Eibar,25.7,928,909,17,13,1,20,19,1,0,0,0,0,743,2,17
827,Valentin Eysseric,Hellas Verona,3.9,153,135,17,5,0,2,14,2,6,0,5,0,117,1,6
828,Valentin Eysseric,Fiorentina,0.5,26,23,3,0,0,0,4,1,2,2,0,0,15,0,1
829,Lukasz Fabianski,West Ham,23.5,678,411,261,69,0,1,0,0,0,0,0,0,386,6,2
830,Fabinho,Liverpool,23.1,1593,1572,19,15,3,6,9,4,0,0,0,0,1381,2,13
832,Fabio,Nantes,9.3,533,428,104,3,0,1,20,101,0,0,0,0,422,1,12
833,Cesc Fabregas,Monaco,10.3,776,700,71,37,8,9,30,7,22,7,9,1,636,5,12
834,Fabricio,Mallorca,1.0,33,21,12,3,0,0,0,0,0,0,0,0,25,0,0
835,Ralf Fahrmann,Norwich City,0.2,10,7,3,0,0,0,0,0,0,0,0,0,7,0,0
836,Faycal Fajr,Getafe,4.5,190,152,38,16,0,7,32,1,20,8,7,0,115,0,4
837,Luca Falbo,Lazio,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
838,Filippo Falco,Lecce,22.4,1023,887,132,44,1,5,127,8,42,7,1,0,818,4,28
839,Eliseo Falcon,Levante,0.8,24,23,1,0,0,0,0,1,0,0,0,0,21,0,0
840,Wladimiro Falcone,Sampdoria,2.0,61,35,26,8,0,0,0,0,0,0,0,0,38,0,0
841,Simon Falette,Eint Frankfurt,1.0,63,60,3,3,0,3,0,0,0,0,0,0,49,0,1
842,Iago Falque,Torino,1.1,68,63,5,1,0,0,4,1,2,1,0,0,57,0,3
843,Iago Falque,Genoa,5.8,302,280,19,4,0,3,31,2,9,3,3,0,234,3,10
844,Akin Famewo,Norwich City,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Andri Fannar Baldursson,Bologna,1.6,66,66,0,0,0,0,2,0,0,0,0,0,47,0,4
846,Paolo Farago,Cagliari,14.9,877,729,147,17,1,7,44,130,0,0,0,0,683,1,16
847,Davide Faraoni,Hellas Verona,35.9,1718,1391,321,23,1,9,130,290,8,0,8,0,1214,6,40
848,Mohamed Fares,SPAL,4.7,207,180,27,8,0,3,19,18,1,0,1,0,142,0,10
849,Diego Farias,Lecce,9.2,360,332,27,2,2,5,24,7,16,5,0,0,288,1,7
850,Ansu Fati,Barcelona,11.4,530,512,15,1,0,4,21,4,10,8,0,0,438,3,9
851,Julien Faussurier,Brest,22.0,1278,979,295,22,4,13,80,269,4,0,1,0,887,4,28
852,Andrea Favilli,Genoa,7.3,193,176,16,2,1,3,1,0,0,0,0,0,133,1,5
853,Federico Fazio,Roma,13.5,675,640,34,29,0,4,2,5,0,0,0,0,587,1,4
854,Aleix Febas,Mallorca,18.8,679,666,11,9,5,6,3,0,0,0,0,0,573,2,14
855,Zouhair Feddal,Betis,15.9,1091,1036,53,42,3,20,0,9,0,0,0,0,921,2,5
856,Ljubomir Fejsa,Alavés,8.7,289,285,3,2,0,2,0,1,0,0,0,0,232,1,6
858,Nabil Fekir,Betis,29.3,1020,958,56,27,1,11,51,11,12,6,4,0,824,6,26
859,Felipe,Atlético Madrid,23.4,929,890,34,32,0,12,1,2,0,0,0,0,709,5,7
860,Luiz Felipe,Lazio,22.5,1168,1129,39,25,0,7,6,14,0,0,0,0,1031,0,15
861,Lucas Felippe,Hellas Verona,0.3,22,22,0,0,0,1,0,0,0,0,0,0,20,0,0
862,Joao Felix,Atlético Madrid,19.4,530,506,22,2,6,1,18,4,3,0,1,0,405,2,16
863,Ohis Felix Uduokhai,Augsburg,21.8,921,890,30,30,0,9,0,0,0,0,0,0,743,1,10
864,Kiko Femenia,Watford,24.9,1290,1008,281,13,0,10,69,267,1,0,1,0,988,1,25
865,Zinedine Ferhat,Nîmes,25.0,938,812,119,43,2,6,165,15,61,17,33,5,587,7,34
866,Bruno Fernandes,Manchester Utd,13.2,861,758,99,24,8,14,75,5,56,23,22,0,607,4,20
867,Edimilson Fernandes,Mainz 05,16.5,700,689,11,10,3,9,15,1,0,0,0,0,599,0,8
868,Gedson Fernandes,Tottenham,0.8,53,46,7,0,0,0,7,7,0,0,0,0,39,0,3
869,Gelson Fernandes,Eint Frankfurt,8.6,264,264,0,0,0,0,2,0,0,0,0,0,209,0,6
870,Matheus Fernandes,Valladolid,1.8,57,57,0,0,0,1,0,0,0,0,0,0,41,0,0
871,Aitor Fernandez,Levante,36.0,1110,648,457,124,0,5,0,0,0,0,0,0,750,5,0
872,Andres Fernandez,Villarreal,4.0,155,101,54,11,0,0,0,0,0,0,0,0,121,0,0
873,Carlos Fernandez,Granada,24.5,626,599,21,2,5,7,12,3,1,0,0,0,365,6,22
874,Federico Fernandez,Newcastle Utd,29.1,1246,1100,141,39,0,11,29,102,0,0,0,0,929,5,21
875,Gabriel Fernandez,Celta Vigo,6.2,107,100,5,2,0,1,2,0,0,0,0,0,68,2,4
876,Joaquin Fernandez,Valladolid,18.4,781,746,32,29,0,18,0,3,0,0,0,0,613,3,7
877,Fernandinho,Manchester City,26.6,2244,2186,52,40,0,22,4,12,0,0,0,0,2008,6,10
878,Fernando,Sevilla,29.5,1582,1525,52,42,1,27,2,10,0,0,0,0,1382,5,14
879,Juan Ferney Otero,Amiens,13.4,363,339,21,3,0,1,36,11,5,3,0,0,227,3,11
880,Alex Ferrari,Sampdoria,11.2,455,414,39,36,0,5,1,3,0,0,0,0,345,2,5
881,Facundo Ferreyra,Espanyol,6.4,115,107,8,0,0,1,3,0,0,0,0,0,69,0,6
882,Jordan Ferri,Montpellier,12.8,731,687,40,27,1,16,30,4,9,2,6,0,594,4,22
884,Oliver Fink,Düsseldorf,7.5,273,270,2,1,0,2,8,1,0,0,0,0,155,1,13
885,Alfred Finnbogason,Augsburg,10.7,241,219,19,0,0,5,1,6,0,0,0,0,148,3,8
886,Roberto Firmino,Liverpool,33.2,1189,1154,31,3,8,1,9,15,0,0,0,0,941,4,38
887,Junior Firpo,Barcelona,11.3,827,738,89,10,0,5,8,79,0,0,0,0,734,0,11
888,John Fleck,Sheffield Utd,28.0,1164,1021,134,29,3,5,149,7,80,55,3,10,842,9,33
889,Mark Flekken,Freiburg,10.0,432,303,129,21,0,0,0,0,0,0,0,0,306,0,1
890,Sergio Floccari,SPAL,10.5,257,234,23,3,1,0,16,0,0,0,0,0,201,0,5
891,Alessandro Florenzi,Roma,11.1,683,599,83,13,2,14,29,70,0,0,0,0,551,1,16
892,Alessandro Florenzi,Valencia,8.4,469,395,69,4,0,7,31,65,0,0,0,0,350,5,9
893,Phil Foden,Manchester City,10.0,528,511,16,4,4,8,29,4,8,2,2,0,446,1,11
894,Mamadou Fofana,Metz,17.6,764,747,14,13,1,3,1,1,0,0,0,0,642,3,6
895,Seko Fofana,Udinese,25.0,1070,1056,10,3,4,14,21,7,0,0,0,0,922,4,21
896,Wesley Fofana,Saint-Étienne,13.5,657,622,35,23,1,3,2,12,0,0,0,0,536,0,6
897,Youssouf Fofana,Strasbourg,11.2,439,438,0,0,1,3,8,0,0,0,0,0,362,1,8
898,Youssouf Fofana,Monaco,6.8,361,354,6,2,2,5,6,4,0,0,0,0,303,1,6
899,Thomas Foket,Reims,27.0,1308,1008,298,21,0,10,48,277,0,0,0,0,1037,2,33
900,Lamine Fomba,Nîmes,15.3,405,399,4,0,0,1,6,1,0,0,0,0,278,2,16
901,Jose Fonte,Lille,24.5,1479,1421,56,52,1,12,3,4,0,0,0,0,1279,2,7
902,Pablo Fornals,West Ham,24.1,909,869,39,8,6,13,61,4,19,7,8,0,678,1,32
903,Emil Forsberg,RB Leipzig,12.7,531,499,27,3,12,2,24,2,19,8,8,0,414,5,15
904,Hernani Fortes,Levante,7.3,167,157,8,4,0,2,47,0,4,1,0,0,85,2,10
905,Ben Foster,Watford,38.0,1221,735,472,177,0,3,0,0,0,0,0,0,552,14,0
906,Lyle Foster,Monaco,0.7,17,14,3,0,0,0,0,0,0,0,0,0,11,0,1
907,Timothy Fosu-Mensah,Manchester Utd,1.5,73,66,7,0,0,1,2,7,0,0,0,0,60,0,1
908,Dimitri Foulquier,Watford,0.7,12,11,1,0,0,0,1,1,0,0,0,0,9,0,0
910,Dimitri Foulquier,Granada,12.4,415,312,102,4,0,4,19,98,0,0,0,0,281,1,25
911,Juan Foyth,Tottenham,0.8,65,55,9,1,0,2,0,8,0,0,0,0,54,1,0
912,Gianluca Frabotta,Juventus,1.0,61,56,5,0,0,0,3,4,1,0,1,0,53,0,0
913,Raphael Framberger,Augsburg,13.1,514,361,150,5,0,1,22,145,0,0,0,0,327,3,23
914,Simon Francis,Bournemouth,10.8,567,524,42,12,0,8,16,30,0,0,0,0,426,1,8
915,Mike Frantz,Freiburg,3.9,123,112,11,4,0,0,7,5,0,0,0,0,88,0,2
916,Ryan Fraser,Bournemouth,23.0,964,832,128,33,2,3,174,16,64,32,20,0,658,4,29
917,Fred,Manchester Utd,24.0,1742,1632,108,55,3,17,63,9,42,16,15,0,1482,2,31
918,Ryan Fredericks,West Ham,24.9,1122,911,208,4,0,0,59,204,0,0,0,0,797,3,40
919,Kieron Freeman,Sheffield Utd,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
920,Luke Freeman,Sheffield Utd,4.1,148,141,7,0,1,1,15,0,7,5,0,0,112,0,6
921,Remo Freuler,Atalanta,26.0,1664,1565,99,74,1,6,30,21,4,0,0,0,1449,0,23
922,Marco Friedl,Werder Bremen,24.3,1326,1045,277,48,0,25,86,204,25,12,10,0,999,4,29
923,Marvin Friedrich,Union Berlin,31.0,1214,1168,41,39,0,7,6,2,0,0,0,0,920,5,16
924,Samuel Fridjonsson,Paderborn 07,2.1,104,102,2,2,0,1,0,0,0,0,0,0,81,0,4
925,Jorge de Frutos,Valladolid,0.7,18,17,1,0,0,0,2,1,0,0,0,0,15,0,1
926,Christian Fuchs,Leicester City,8.6,657,567,88,12,0,2,16,76,0,0,0,0,517,2,11
927,Angelo Fulgini,Angers,17.5,922,848,71,26,4,5,60,8,36,5,28,0,717,3,23
928,Niclas Fullkrug,Werder Bremen,4.5,122,110,11,0,1,1,2,1,0,0,0,0,79,1,4
929,Ramiro Funes Mori,Villarreal,5.0,273,265,6,4,0,5,0,2,0,0,0,0,224,2,2
930,Daniel Fuzato,Roma,1.0,44,33,11,1,0,1,0,0,0,0,0,0,30,0,0
931,Matteo Gabbia,Milan,7.6,449,438,10,10,0,7,0,0,0,0,0,0,395,1,4
932,Manolo Gabbiadini,Sampdoria,22.6,579,495,79,14,3,1,71,2,41,18,14,0,361,5,24
933,Gabriel,Lecce,33.3,978,556,416,90,0,0,0,0,0,0,0,0,755,6,1
934,Ruben Gabrielsen,Toulouse,7.3,297,287,10,9,0,1,0,1,0,0,0,0,245,0,3
936,Mijat Gacinovic,Eint Frankfurt,11.6,359,341,18,3,0,2,13,9,1,0,1,0,249,0,20
937,Luca Gagliano,Cagliari,0.6,11,9,2,0,0,1,0,2,0,0,0,0,9,0,0
938,Roberto Gagliardini,Inter,20.0,941,921,19,10,3,19,10,8,1,0,0,0,796,1,15
939,Riccardo Gagliolo,Parma,28.9,1366,1136,226,28,0,11,51,198,0,0,0,0,1013,4,23
940,Nicolas Gaitan,Lille,0.6,33,30,3,2,0,0,1,0,1,0,1,0,17,0,1
941,Marvin Gakpa,Metz,5.2,264,234,29,13,0,3,24,2,12,7,5,0,195,1,3
942,Enric Gallego,Osasuna,9.8,240,226,13,0,0,0,4,0,0,0,0,0,128,1,3
943,Enric Gallego,Getafe,1.8,51,48,2,0,0,0,1,0,0,0,0,0,24,1,1
944,Kevin Gameiro,Valencia,17.6,432,387,42,0,0,1,21,4,0,0,0,0,324,3,19
945,Fran Gamez,Mallorca,19.6,849,663,184,16,0,6,54,167,1,1,0,0,617,2,29
946,Idrissa Gana Gueye,Paris S-G,18.4,1575,1557,16,16,2,10,7,0,0,0,0,0,1452,2,12
947,Ignatius Ganago,Nice,13.8,361,348,13,0,2,2,18,5,0,0,0,0,274,0,8
948,Ezequiel Garay,Valencia,16.0,879,855,22,21,0,8,2,1,0,0,0,0,766,2,2
949,Dani Garcia,Athletic Club,33.7,1535,1488,37,33,1,20,5,4,0,0,0,0,1240,10,7
950,David Garcia,Osasuna,31.0,1268,1207,57,47,1,18,1,9,0,0,0,0,892,4,10
951,Eric Garcia,Manchester City,8.8,731,723,7,6,0,1,1,1,0,0,0,0,680,1,5
952,Javi Garcia,Betis,4.2,197,191,6,6,0,0,0,0,0,0,0,0,164,0,1
953,Manu Garcia,Alavés,21.9,712,704,5,4,1,6,4,0,0,0,0,0,508,3,15
954,Raul Garcia,Valladolid,11.2,491,357,130,13,0,0,56,114,3,1,2,0,324,4,18
955,Raul Garcia,Athletic Club,31.9,991,968,8,2,5,5,34,4,0,0,0,0,533,15,25
956,Raul Garcia,Getafe,2.7,139,99,40,5,0,0,30,31,4,0,2,0,86,0,7
957,Ruben Garcia,Osasuna,24.3,1044,881,158,48,1,27,145,25,83,29,36,0,717,5,27
958,Unai Garcia,Osasuna,6.0,218,178,40,18,0,5,3,22,0,0,0,0,152,0,2
959,Victor Garcia,Valladolid,1.0,37,36,1,0,0,0,2,1,0,0,0,0,25,0,3
960,James Garner,Manchester Utd,0.1,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0
962,Manuel Garrido,Leganés,1.3,29,27,1,0,1,0,0,0,0,0,0,0,18,1,0
963,Mario Gaspar,Villarreal,21.8,1093,859,230,33,0,4,28,197,0,0,0,0,831,4,20
964,Daniele Gastaldello,Brescia,4.3,146,134,12,11,0,1,3,1,0,0,0,0,123,0,0
965,Dwight Gayle,Newcastle Utd,9.4,151,138,12,0,0,0,3,2,0,0,0,0,103,1,1
966,Paulo Gazzaniga,Tottenham,17.9,522,352,167,25,0,0,0,0,0,0,0,0,334,3,0
967,Jean-Philippe Gbamin,Everton,1.5,70,67,3,3,0,2,0,0,0,0,0,0,50,0,4
968,Yann Gboho,Rennes,2.5,52,51,1,1,0,0,1,0,0,0,0,0,39,0,3
969,David de Gea,Manchester Utd,38.0,941,593,347,78,0,2,0,1,0,0,0,0,736,1,0
970,Theodor Gebre Selassie,Werder Bremen,27.0,1345,1113,232,20,0,3,37,212,0,0,0,0,1094,0,22
971,Dennis Geiger,Hoffenheim,12.6,610,523,83,23,2,2,55,8,46,21,18,1,509,4,9
972,Jeremy Gelin,Rennes,10.3,548,534,14,14,0,1,1,0,0,0,0,0,482,0,3
973,Christian Gentner,Union Berlin,27.1,1054,985,61,20,2,2,29,4,0,0,0,0,743,8,33
974,Yannick Gerhardt,Wolfsburg,9.2,387,375,11,5,1,2,15,4,2,1,0,0,293,1,10
975,Valere Germain,Marseille,15.0,437,419,16,3,1,5,26,7,0,0,0,0,314,2,17
976,Gervinho,Parma,25.2,508,486,19,1,0,0,13,5,3,0,0,0,399,3,15
977,Anwar El Ghazi,Aston Villa,22.8,607,564,39,3,1,9,107,17,18,3,7,2,390,4,35
978,Rachid Ghezzal,Fiorentina,9.2,481,450,30,10,0,10,32,7,13,1,11,0,399,1,8
979,Andrea Ghezzi,Brescia,0.4,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
980,Paolo Ghiglione,Genoa,19.1,907,773,132,16,0,5,114,114,2,2,0,0,633,2,39
981,Andrea Ghion,Sassuolo,0.5,49,47,2,2,0,0,0,0,0,0,0,0,49,0,0
982,Saman Ghoddos,Amiens,2.6,97,84,13,4,1,2,16,2,6,2,3,0,68,0,1
983,Faouzi Ghoulam,Napoli,4.2,300,242,58,9,0,0,33,34,15,6,6,1,238,0,4
984,Morgan Gibbs-White,Wolves,1.4,83,80,2,1,1,0,2,1,0,0,0,0,64,1,2
985,Niko Giesselmann,Düsseldorf,22.9,1170,904,266,53,1,14,81,193,20,3,17,0,871,0,16
986,Rafal Gikiewicz,Union Berlin,33.0,1354,921,427,158,0,1,0,0,0,0,0,0,865,6,1
988,Bryan Gil,Leganés,6.2,219,202,16,3,1,1,31,5,8,5,1,0,141,1,16
989,Bryan Gil,Sevilla,0.7,26,26,0,0,0,0,2,0,0,0,0,0,22,0,0
990,Billy Gilmour,Chelsea,2.2,173,171,2,2,0,0,1,0,0,0,0,0,155,0,0
991,Daniel Ginczek,Wolfsburg,8.5,203,187,16,0,1,2,4,3,0,0,0,0,133,0,6
992,Matthias Ginter,M'Gladbach,30.9,2207,2125,71,64,3,24,5,7,0,0,0,0,1865,11,9
993,Andrei Girotto,Nantes,24.2,1242,1197,42,42,0,8,4,0,0,0,0,0,1049,3,11
994,Olivier Giroud,Chelsea,11.0,301,276,25,0,1,1,2,0,0,0,0,0,204,0,5
995,Klaus Gjasula,Paderborn 07,25.3,1165,1144,18,17,2,20,5,1,0,0,0,0,891,3,29
996,Kamil Glik,Monaco,23.0,1128,1096,31,31,1,8,0,0,0,0,0,0,994,1,3
997,Serge Gnabry,Bayern Munich,24.4,1134,1092,38,2,4,1,70,33,2,0,0,0,886,4,33
998,Joris Gnagnon,Rennes,14.2,657,637,17,16,0,1,4,1,0,0,0,0,586,3,2
999,Eddy Gnahore,Amiens,12.6,730,703,26,23,0,4,6,2,0,0,0,0,658,1,5
1000,Ben Godfrey,Norwich City,29.4,1675,1634,40,29,1,28,3,11,0,0,0,0,1470,1,16
1001,Diego Godin,Inter,18.1,1119,1081,33,30,2,7,10,3,0,0,0,0,943,5,11
1002,Akaki Gogia,Union Berlin,1.3,48,42,5,2,0,0,3,3,0,0,0,0,31,1,3
1003,Mauro Goicoechea,Toulouse,2.0,64,38,26,6,0,0,0,0,0,0,0,0,33,0,0
1004,Edoardo Goldaniga,Genoa,8.7,422,390,32,19,0,6,12,13,0,0,0,0,321,0,3
1005,Benjamin Goller,Werder Bremen,3.2,99,88,9,1,0,0,4,3,0,0,0,0,63,2,5
